,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt_Ind,Shig_Exp,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
277,12,57,8.0,Hillsborough,Florida,FL,3,"frontier status, population size, poverty",39,1132152,550521,928032,1077,432,8966,13.0,11.2,19.6,26.8,22.4,32.0,61.7,58.4,66.3,10.2,7.4,12.4,1.3,1.0,2.3,78.7,45.6,87.6,16.3,3.4,51.3,0.5,0.2,3.6,3.0,1.5,9.0,20.9,2.2,43.6,141209.0,20646.0,35542.0,58935,59662,0,734.0,1,441.0,1,441.0,0,0,0,0,0,0,2001-2003
278,12,59,13.1,Holmes,Florida,FL,72,"frontier status, population size, poverty, age, population density",32,19264,6704,22717,40,28,40,18.6,15.0,21.5,23.1,20.7,24.8,61.0,57.5,63.1,14.0,12.7,17.4,1.9,1.4,2.5,90.7,74.8,98.9,6.6,0.4,22.9,1.0,0.1,4.3,0.5,0.1,0.6,2.7,0.7,4.1,4580.0,323.0,793.0,1052,1038,0,36.0,1,27.0,0,7.0,0,0,0,0,0,0,1994-2003
279,12,61,7.4,Indian River,Florida,FL,21,"frontier status, population size, poverty, age",44,128594,53309,92614,256,40,201,10.0,9.8,13.5,19.9,20.6,24.8,53.1,57.7,62.9,23.0,12.6,17.5,4.0,1.7,3.2,89.8,82.8,97.9,8.4,0.4,14.9,0.3,0.1,1.3,0.9,0.3,1.1,8.7,0.8,8.5,17376.0,2633.0,4049.0,7294,6593,0,136.0,1,75.0,0,17.0,0,0,0,0,0,0,1999-2003
280,12,63,6.8,Jackson,Florida,FL,52,"frontier status, population size, poverty, age, population density",40,48985,25732,47941,53,46,68,16.2,16.2,26.3,22.6,22.0,29.1,62.5,58.1,63.2,13.1,9.2,13.2,1.8,1.1,1.8,70.5,32.9,98.6,27.3,0.6,66.3,0.7,0.1,2.1,0.5,0.1,0.8,3.5,0.6,13.8,10343.0,813.0,1966.0,2693,2677,0,30.0,0,44.0,0,21.0,0,0,0,0,0,0,1999-2003
281,12,65,6.3,Jefferson,Florida,FL,67,"frontier status, population size, poverty, age, population density",31,14490,8756,21398,24,20,28,16.2,17.4,27.9,21.2,23.6,30.0,65.0,57.9,62.5,12.4,9.2,13.0,1.5,1.3,2.1,62.8,37.4,80.1,36.0,18.4,61.5,0.4,0.1,1.0,0.4,0.2,0.9,3.6,0.8,10.0,2781.0,219.0,577.0,810,762,1,29.0,1,21.0,1,8.0,0,0,0,0,0,0,1994-2003
282,12,69,7.8,Lake,Florida,FL,16,"frontier status, population size, poverty, age",27,277035,118395,277035,291,39,457,10.2,9.7,12.9,20.6,21.3,25.4,52.7,55.3,62.0,23.3,11.8,19.5,3.3,1.9,3.4,88.4,83.5,96.3,8.8,1.0,14.1,0.4,0.1,1.1,1.5,0.4,3.3,9.0,0.8,13.7,40906.0,4088.0,8311.0,15559,13995,0,251.0,1,106.0,1,21.0,0,0,0,0,0,0,2001-2003
283,12,71,9.8,Lee,Florida,FL,4,"frontier status, population size, poverty",25,544758,280446,499060,678,250,993,10.2,10.1,13.3,21.3,21.4,28.5,56.0,57.9,63.0,19.9,8.1,15.3,2.8,0.9,2.8,90.0,71.3,95.8,7.5,1.7,25.9,0.4,0.2,1.5,1.2,0.7,4.6,14.2,1.7,33.3,69575.0,7808.0,21528.0,30347,27584,0,406.0,1,200.0,1,86.0,0,0,0,0,0,0,2001-2003
284,12,73,4.6,Leon,Florida,FL,6,"frontier status, population size, poverty",53,245756,111380,231954,369,43,697,14.0,12.4,16.5,25.2,22.4,29.6,66.1,57.8,62.9,7.8,8.5,16.2,0.9,1.1,2.7,65.8,65.8,95.0,30.2,1.0,30.1,0.3,0.3,1.9,2.5,0.7,3.4,4.0,1.9,21.0,15896.0,4400.0,6264.0,13143,15566,0,258.0,1,115.0,1,72.0,0,0,0,0,0,0,2001-2003
285,12,75,6.8,Levy,Florida,FL,35,"frontier status, population size, poverty, age",27,37998,27228,49644,34,32,87,16.3,14.6,20.3,23.5,21.8,26.5,59.0,57.6,62.1,15.8,12.6,16.6,1.7,1.6,2.6,87.4,62.3,98.0,10.6,0.5,36.6,0.5,0.2,17.0,0.5,0.3,0.7,5.3,0.8,16.0,6827.0,620.0,1851.0,2064,1999,0,29.0,1,28.0,1,21.0,0,0,0,0,0,0,1999-2003
286,12,77,7.3,Liberty,Florida,FL,41,"frontier status, population size, poverty, age",47,7773,6602,24509,9,20,1362,17.2,12.5,17.5,21.8,21.8,25.9,68.3,56.1,64.1,9.1,10.0,16.0,0.9,1.2,3.3,79.0,59.0,98.4,19.0,0.6,40.2,1.7,0.1,0.5,0.2,0.1,1.8,6.5,0.7,6.5,1860.0,107.0,274.0,431,424,0,20.0,1,13.0,1,6.0,0,0,0,0,0,0,1994-2003
287,12,79,17.2,Madison,Florida,FL,67,"frontier status, population size, poverty, age, population density",31,19092,8756,21398,28,20,28,18.3,17.4,27.9,25.3,23.6,30.0,59.6,57.9,62.5,13.0,9.2,13.0,2.1,1.3,2.1,58.6,37.4,80.1,40.4,18.4,61.5,0.3,0.1,1.0,0.4,0.2,0.9,4.3,0.8,10.0,4119.0,370.0,782.0,1017,1038,1,22.0,0,29.0,0,11.0,0,0,0,0,0,0,1994-2003
288,12,81,8.2,Manatee,Florida,FL,16,"frontier status, population size, poverty, age",27,306779,118395,277035,414,39,457,10.8,9.7,12.9,22.2,21.3,25.4,55.3,55.3,62.0,19.1,11.8,19.5,3.4,1.9,3.4,88.8,83.5,96.3,8.7,1.0,14.1,0.3,0.1,1.1,1.4,0.4,3.3,11.7,0.8,13.7,40566.0,4548.0,9522.0,16893,15533,0,195.0,1,126.0,1,25.0,0,0,0,0,0,0,2001-2003
289,12,83,9.4,Marion,Florida,FL,6,"frontier status, population size, poverty",53,303442,111380,231954,192,43,697,14.0,12.4,16.5,21.6,22.4,29.6,54.8,57.8,62.9,20.9,8.5,16.2,2.7,1.1,2.7,85.9,65.8,95.0,11.6,1.0,30.1,0.5,0.3,1.9,1.1,0.7,3.4,7.8,1.9,21.0,47158.0,4452.0,13640.0,16858,15722,1,174.0,1,131.0,1,82.0,0,0,0,0,0,0,2001-2003
290,12,85,6.4,Martin,Florida,FL,13,"frontier status, population size, poverty, age",16,139728,125578,226514,251,99,723,9.2,6.7,11.3,19.4,19.1,27.2,54.2,54.2,62.6,22.4,11.1,22.4,3.9,1.5,3.9,92.2,86.0,96.5,5.5,1.1,8.9,0.8,0.2,1.0,1.0,0.7,3.4,9.0,1.6,27.3,15329.0,2423.0,5082.0,7972,7066,0,128.0,1,59.0,1,12.0,0,0,0,0,0,0,2001-2003
291,12,86,8.1,Miami-Dade,Florida,FL,1,"frontier status, population size",34,2376014,1214361,3635528,1221,395,20520,18.9,7.6,18.9,26.2,22.8,29.8,60.0,59.5,63.8,12.1,7.5,12.7,1.7,1.0,2.5,76.5,53.7,86.1,20.5,4.3,38.3,0.3,0.2,1.2,1.5,2.2,16.2,60.1,3.1,46.4,501292.0,48143.0,1474332.0,124730,124789,0,1322.0,1,624.0,1,347.0,0,0,0,1,0,0,2001-2003
292,12,87,7.2,Monroe,Florida,FL,21,"frontier status, population size, poverty, age",44,76329,53309,92614,77,40,201,10.2,9.8,13.5,17.7,20.6,24.8,67.2,57.7,62.9,13.8,12.6,17.5,1.3,1.7,3.2,92.3,82.8,97.9,5.4,0.4,14.9,0.4,0.1,1.3,1.1,0.3,1.1,17.7,0.8,8.5,8955.0,1327.0,2573.0,4435,3676,0,80.0,1,52.0,1,12.0,0,0,0,0,0,0,1999-2003
293,12,89,9.8,Nassau,Florida,FL,20,"frontier status, population size, poverty, age",32,64746,63024,109206,99,34,196,8.9,9.4,13.7,24.0,24.6,28.4,61.7,59.4,64.2,13.2,8.0,12.0,1.1,0.8,2.3,90.5,72.7,96.9,7.5,0.7,21.5,0.4,0.3,8.2,0.7,0.4,1.5,2.0,2.0,13.6,8444.0,1083.0,1924.0,3495,3379,0,97.0,1,41.0,1,21.0,0,0,0,0,0,0,1999-2003
294,12,91,7.6,Okaloosa,Florida,FL,15,"frontier status, population size, poverty, age",23,182172,107972,231578,195,138,551,9.9,10.2,13.5,25.9,25.2,28.9,61.1,59.4,63.0,12.2,8.0,12.2,0.9,0.8,2.2,84.2,69.2,93.6,9.7,3.2,26.9,0.6,0.2,0.9,2.9,0.8,3.4,5.1,1.4,21.1,14552.0,2828.0,6159.0,9604,9471,0,181.0,1,115.0,0,58.0,0,0,0,0,0,0,2001-2003
295,12,93,8.5,Okeechobee,Florida,FL,36,"frontier status, population size, poverty, age",23,39836,26383,48687,51,24,60,15.0,15.8,23.3,26.2,25.0,26.8,57.7,57.7,60.2,14.5,11.6,14.9,1.6,1.6,2.4,89.3,58.3,93.9,8.0,0.4,40.6,0.9,0.2,20.2,1.0,0.2,0.7,21.5,1.1,17.6,9088.0,822.0,1309.0,2093,2127,0,61.0,1,33.0,1,22.0,0,0,0,0,0,0,1999-2003
296,12,95,7.2,Orange,Florida,FL,3,"frontier status, population size, poverty",39,1023023,550521,928032,1127,432,8966,13.2,11.2,19.6,27.5,22.4,32.0,63.0,58.4,66.3,8.6,7.4,12.4,1.0,1.0,2.3,72.5,45.6,87.6,20.7,3.4,51.3,0.5,0.2,3.6,4.5,1.5,9.0,22.8,2.2,43.6,119058.0,19843.0,32289.0,52803,54345,0,713.0,1,397.0,1,397.0,0,0,0,0,0,0,2001-2003
297,12,97,7.3,Osceola,Florida,FL,15,"frontier status, population size, poverty, age",23,231578,107972,231578,175,138,551,13.1,10.2,13.5,27.3,25.2,28.9,61.4,59.4,63.0,10.1,8.0,12.2,1.2,0.8,2.2,84.4,69.2,93.6,10.1,3.2,26.9,0.6,0.2,0.9,3.0,0.8,3.4,37.2,1.4,21.1,31207.0,4085.0,7730.0,11977,12262,0,113.0,1,128.0,0,64.0,0,0,0,0,0,0,2001-2003
298,12,99,7.8,Palm Beach,Florida,FL,1,"frontier status, population size",34,1268548,1214361,3635528,643,395,20520,10.9,7.6,18.9,22.8,22.8,29.8,55.8,59.5,63.8,17.7,7.5,12.7,3.6,1.0,2.5,80.5,53.7,86.1,16.0,4.3,38.3,0.5,0.2,1.2,2.1,2.2,16.2,15.9,3.1,46.4,146587.0,24841.0,34504.0,69436,64531,0,741.0,1,320.0,1,178.0,0,0,0,0,0,0,2001-2003
299,12,101,8.1,Pasco,Florida,FL,5,"frontier status, population size, poverty",25,429065,296772,505505,576,124,2519,11.9,12.8,21.5,21.7,22.7,31.2,56.7,56.7,63.5,18.3,8.5,15.5,3.4,1.2,2.7,93.5,49.7,92.5,3.4,1.9,46.6,0.4,0.2,1.5,1.6,0.9,3.8,8.3,2.3,54.7,68668.0,7154.0,18137.0,23811,22075,0,346.0,1,190.0,0,146.0,0,0,0,0,0,0,2001-2003
300,12,103,8.5,Pinellas,Florida,FL,3,"frontier status, population size, poverty",39,928032,550521,928032,3315,432,8966,12.1,11.2,19.6,20.8,22.4,32.0,58.4,58.4,66.3,17.3,7.4,12.4,3.5,1.0,2.3,85.6,45.6,87.6,10.1,3.4,51.3,0.4,0.2,3.6,2.7,1.5,9.0,6.2,2.2,43.6,108453.0,18082.0,47517.0,52056,46679,0,518.0,1,388.0,0,388.0,0,0,0,0,0,0,2001-2003
301,12,105,9.2,Polk,Florida,FL,5,"frontier status, population size, poverty",25,542912,296772,505505,290,124,2519,14.0,12.8,21.5,25.6,22.7,31.2,56.9,56.7,63.5,15.5,8.5,15.5,2.1,1.2,2.7,82.9,49.7,92.5,14.2,1.9,46.6,0.5,0.2,1.5,1.4,0.9,3.8,13.2,2.3,54.7,91048.0,10221.0,19259.0,28703,28344,0,443.0,1,255.0,1,195.0,0,0,0,0,0,0,2001-2003
302,12,107,11.6,Putnam,Florida,FL,8,"frontier status, population size, poverty",54,73568,54746,94031,102,47,164,18.7,16.5,22.1,25.5,22.2,30.9,56.2,57.5,64.2,16.7,8.5,14.1,1.6,1.1,2.1,80.7,41.6,96.6,17.4,1.1,51.9,0.5,0.2,3.2,0.7,0.4,2.1,7.4,0.7,20.8,14620.0,1373.0,2609.0,3897,3819,0,104.0,1,71.0,1,35.0,0,0,0,0,0,0,1999-2003
303,12,109,6.4,St. Johns,Florida,FL,16,"frontier status, population size, poverty, age",27,161525,118395,277035,265,39,457,8.1,9.7,12.9,22.3,21.3,25.4,63.0,55.3,62.0,13.1,11.8,19.5,1.6,1.9,3.4,91.4,83.5,96.3,6.0,1.0,14.1,0.3,0.1,1.1,1.6,0.4,3.3,3.7,0.8,13.7,14349.0,2311.0,5095.0,8911,8694,0,114.0,1,61.0,1,12.0,0,0,0,0,0,0,2001-2003
304,12,111,10.4,St. Lucie,Florida,FL,6,"frontier status, population size, poverty",53,241305,111380,231954,422,43,697,12.9,12.4,16.5,22.9,22.4,29.6,56.0,57.8,62.9,18.4,8.5,16.2,2.7,1.1,2.7,80.8,65.8,95.0,16.5,1.0,30.1,0.3,0.3,1.9,1.4,0.7,3.4,12.3,1.9,21.0,37491.0,4962.0,8643.0,13197,12608,1,138.0,1,99.0,0,62.0,0,0,0,0,0,0,2001-2003
305,12,113,4.8,Santa Rosa,Florida,FL,15,"frontier status, population size, poverty, age",23,143105,107972,231578,141,138,551,10.0,10.2,13.5,25.0,25.2,28.9,63.0,59.4,63.0,11.1,8.0,12.2,0.9,0.8,2.2,90.9,69.2,93.6,4.9,3.2,26.9,0.9,0.2,0.9,1.6,0.8,3.4,3.1,1.4,21.1,13981.0,2264.0,5550.0,7635,7605,0,109.0,1,84.0,0,42.0,0,0,0,1,0,0,2001-2003
306,12,115,6.4,Sarasota,Florida,FL,10,"frontier status, population size, poverty, age",36,366256,292916,558341,641,461,1681,8.4,4.9,10.5,17.5,24.2,28.9,53.0,59.2,65.0,24.8,6.9,12.2,4.7,0.7,2.6,93.4,71.5,93.5,4.5,2.0,20.0,0.2,0.2,0.8,1.1,1.3,8.4,6.2,3.0,20.6,36348.0,5277.0,12532.0,21347,18238,0,229.0,1,122.0,1,61.0,0,0,0,0,0,0,2001-2003
307,12,117,6.3,Seminole,Florida,FL,10,"frontier status, population size, poverty, age",36,401619,292916,558341,1303,461,1681,9.1,4.9,10.5,25.5,24.2,28.9,63.8,59.2,65.0,9.8,6.9,12.2,1.0,0.7,2.6,83.9,71.5,93.5,10.9,2.0,20.0,0.4,0.2,0.8,3.3,1.3,8.4,13.6,3.0,20.6,30274.0,7621.0,15334.0,21296,21208,0,326.0,1,137.0,1,68.0,0,0,0,0,0,0,2001-2003
308,12,119,12.9,Sumter,Florida,FL,35,"frontier status, population size, poverty, age",27,64182,27228,49644,118,32,87,13.1,14.6,20.3,16.9,21.8,26.5,59.7,57.6,62.1,21.6,12.6,16.6,1.9,1.6,2.6,85.1,62.3,98.0,12.9,0.5,36.6,0.5,0.2,17.0,0.7,0.3,0.7,7.7,0.8,16.0,11034.0,825.0,2272.0,3766,3378,0,60.0,1,44.0,0,33.0,0,0,0,0,0,0,1999-2003
309,12,121,7.2,Suwannee,Florida,FL,34,"frontier status, population size, poverty, age",22,38624,28910,46480,56,22,70,16.4,12.5,16.4,24.0,22.5,27.3,58.4,57.0,60.8,15.7,12.3,15.7,1.9,1.6,2.6,86.6,81.0,97.3,11.5,0.4,17.2,0.4,0.2,7.5,0.6,0.3,0.7,7.1,1.0,18.5,7009.0,600.0,1478.0,2082,2038,0,39.0,1,23.0,0,11.0,0,0,0,0,0,0,1999-2003
310,12,123,13.5,Taylor,Florida,FL,66,"frontier status, population size, poverty, age, population density",37,19622,6709,17773,19,8,19,16.7,17.4,29.4,23.9,24.5,34.1,61.7,53.7,62.2,13.0,8.6,13.2,1.4,1.0,2.0,78.6,24.9,97.0,19.0,0.5,71.7,0.9,0.1,53.4,0.5,0.1,0.8,1.9,0.8,83.5,4004.0,386.0,679.0,1061,1046,0,38.0,1,34.0,0,28.0,0,0,0,0,0,0,1994-2003
311,12,125,4.4,Union,Florida,FL,69,"frontier status, population size, poverty, age, population density",45,14916,13083,24466,62,38,76,18.0,17.2,23.7,20.3,23.8,28.5,72.0,58.6,63.8,7.1,9.8,12.8,0.6,1.1,1.8,74.8,49.9,99.1,23.5,0.3,49.9,0.6,0.1,0.7,0.4,0.1,0.7,4.0,0.6,7.3,2902.0,204.0,386.0,843,816,1,33.0,1,25.0,1,13.0,0,0,0,0,0,0,1994-2003
312,12,127,9.2,Volusia,Florida,FL,5,"frontier status, population size, poverty",25,490055,296772,505505,444,124,2519,12.2,12.8,21.5,21.5,22.7,31.2,57.7,56.7,63.5,18.0,8.5,15.5,2.8,1.2,2.7,87.3,49.7,92.5,10.0,1.9,46.6,0.4,0.2,1.5,1.3,0.9,3.8,9.0,2.3,54.7,62427.0,8603.0,13936.0,27296,25952,0,360.0,1,234.0,0,179.0,0,0,0,0,0,0,2001-2003
313,12,129,6.7,Wakulla,Florida,FL,39,"frontier status, population size, poverty, age",51,28212,8613,28411,47,10,86,11.0,9.2,13.1,23.5,22.9,30.7,64.5,57.9,65.0,11.1,8.0,13.4,0.9,0.9,2.4,86.5,75.1,98.4,11.7,0.2,23.3,0.6,0.2,1.1,0.4,0.1,1.1,2.6,0.8,14.5,4139.0,370.0,1095.0,1535,1529,0,69.0,1,31.0,1,13.0,0,0,0,0,0,0,1994-2003
314,12,131,8.8,Walton,Florida,FL,35,"frontier status, population size, poverty, age",27,50324,27228,49644,48,32,87,13.4,14.6,20.3,22.0,21.8,26.5,63.5,57.6,62.1,13.3,12.6,16.6,1.2,1.6,2.6,89.7,62.3,98.0,6.8,0.5,36.6,1.1,0.2,17.0,0.7,0.3,0.7,2.8,0.8,16.0,8553.0,721.0,2207.0,2780,2615,0,46.0,1,34.0,0,26.0,0,0,0,0,0,0,1999-2003
315,12,133,13.4,Washington,Florida,FL,72,"frontier status, population size, poverty, age, population density",32,22299,6704,22717,38,28,40,17.1,15.0,21.5,23.1,20.7,24.8,62.2,57.5,63.1,12.8,12.7,17.4,1.8,1.4,2.5,82.5,74.8,98.9,13.9,0.4,22.9,1.4,0.1,4.3,0.6,0.1,0.6,2.4,0.7,4.1,4429.0,361.0,967.0,1216,1176,0,22.0,0,31.0,1,8.0,0,0,0,0,0,0,1994-2003
316,13,1,9.2,Appling,Georgia,GA,68,"frontier status, population size, poverty, age, population density",34,17954,8909,23299,35,27,35,17.0,17.0,28.4,26.9,24.1,31.3,61.3,57.5,63.1,10.5,9.9,12.7,1.2,1.0,2.0,80.4,36.4,99.2,18.5,0.3,62.7,0.3,0.0,0.7,0.4,0.0,0.5,5.7,0.6,5.7,3831.0,548.0,639.0,1064,896,0,83.0,1,29.0,1,10.0,0,0,0,0,0,0,1994-2003
317,13,3,8.1,Atkinson,Georgia,GA,67,"frontier status, population size, poverty, age, population density",31,8030,8756,21398,24,20,28,19.5,17.4,27.9,31.6,23.6,30.0,58.7,57.9,62.5,8.4,9.2,13.0,1.3,1.3,2.1,80.1,37.4,80.1,18.4,18.4,61.5,0.7,0.1,1.0,0.6,0.2,0.9,21.5,0.8,10.0,2096.0,202.0,229.0,446,398,0,35.0,1,12.0,1,4.0,0,0,0,0,0,0,1994-2003
318,13,5,6.9,Bacon,Georgia,GA,69,"frontier status, population size, poverty, age, population density",45,10379,13083,24466,36,38,76,17.9,17.2,23.7,26.1,23.8,28.5,60.5,58.6,63.8,11.9,9.8,12.8,1.5,1.1,1.8,82.3,49.9,99.1,16.3,0.3,49.9,0.1,0.1,0.7,0.7,0.1,0.7,4.1,0.6,7.3,2194.0,262.0,339.0,620,521,0,57.0,1,19.0,1,10.0,0,0,0,0,0,0,1994-2003
319,13,9,10.9,Baldwin,Georgia,GA,32,"frontier status, population size, poverty, age",37,45230,29918,51327,175,25,310,17.6,12.7,17.8,23.5,20.8,25.4,65.8,60.9,67.2,9.8,8.1,13.9,1.0,1.2,2.0,54.3,71.9,98.0,44.0,0.9,24.1,0.2,0.1,5.4,1.2,0.3,2.1,1.5,0.6,6.7,7903.0,1122.0,1313.0,2819,2628,0,61.0,1,31.0,1,9.0,0,0,0,0,0,0,1999-2003
320,13,11,9.3,Banks,Georgia,GA,39,"frontier status, population size, poverty, age",51,16055,8613,28411,69,10,86,12.3,9.2,13.1,25.4,22.9,30.7,63.4,57.9,65.0,10.0,8.0,13.4,1.1,0.9,2.4,95.3,75.1,98.4,3.4,0.2,23.3,0.3,0.2,1.1,0.7,0.1,1.1,3.8,0.8,14.5,3714.0,362.0,637.0,969,803,1,12.0,0,19.0,0,8.0,0,0,0,0,0,0,1994-2003
321,13,13,8.9,Barrow,Georgia,GA,29,"frontier status, population size, poverty, age",37,59954,28447,55936,370,40,141,10.1,9.5,12.9,28.1,23.7,32.3,63.6,58.8,64.1,7.3,7.3,12.0,1.0,0.8,2.1,85.1,80.7,98.5,10.8,0.4,17.3,0.3,0.1,1.1,2.8,0.2,2.2,6.2,0.8,19.2,10220.0,1330.0,1494.0,3493,3000,1,19.0,0,34.0,1,12.0,0,0,0,0,0,0,1999-2003
322,13,15,10.2,Bartow,Georgia,GA,20,"frontier status, population size, poverty, age",32,89229,63024,109206,194,34,196,10.9,9.4,13.7,28.2,24.6,28.4,62.4,59.4,64.2,8.4,8.0,12.0,1.0,0.8,2.3,88.6,72.7,96.9,9.3,0.7,21.5,0.3,0.3,8.2,0.8,0.4,1.5,5.6,2.0,13.6,16115.0,2549.0,2101.0,5197,4422,1,59.0,1,56.0,0,28.0,0,0,0,0,0,0,1999-2003
323,13,17,10.9,Ben Hill,Georgia,GA,69,"frontier status, population size, poverty, age, population density",45,17316,13083,24466,69,38,76,19.3,17.2,23.7,28.5,23.8,28.5,58.9,58.6,63.8,10.8,9.8,12.8,1.8,1.1,1.8,65.2,49.9,99.1,33.7,0.3,49.9,0.3,0.1,0.7,0.4,0.1,0.7,6.4,0.6,7.3,3742.0,481.0,534.0,1007,873,0,108.0,1,33.0,1,17.0,0,0,0,0,0,0,1994-2003
324,13,19,7.1,Berrien,Georgia,GA,69,"frontier status, population size, poverty, age, population density",45,16708,13083,24466,37,38,76,16.8,17.2,23.7,26.6,23.8,28.5,60.1,58.6,63.8,11.7,9.8,12.8,1.6,1.1,1.8,87.9,49.9,99.1,11.0,0.3,49.9,0.2,0.1,0.7,0.4,0.1,0.7,2.8,0.6,7.3,3709.0,378.0,525.0,995,845,1,76.0,1,30.0,1,16.0,0,0,0,0,0,0,1994-2003
325,13,21,10.6,Bibb,Georgia,GA,7,"frontier status, population size, poverty",33,154918,125339,247571,620,37,604,18.9,16.3,20.8,28.4,26.3,31.7,58.9,57.0,61.4,10.9,7.7,13.1,1.7,1.0,1.9,47.5,43.7,93.0,50.3,2.4,52.5,0.2,0.2,5.3,1.4,0.6,3.0,1.6,1.4,54.6,22273.0,4312.0,4065.0,9011,7826,0,101.0,1,88.0,1,83.0,0,0,0,1,0,0,2001-2003
326,13,23,10.2,Bleckley,Georgia,GA,41,"frontier status, population size, poverty, age",47,12141,6602,24509,56,20,1362,15.3,12.5,17.5,27.8,21.8,25.9,58.4,56.1,64.1,12.3,10.0,16.0,1.5,1.2,3.3,73.9,59.0,98.4,24.7,0.6,40.2,0.0,0.1,0.5,1.2,0.1,1.8,1.4,0.7,6.5,2140.0,395.0,310.0,718,667,0,41.0,1,22.0,1,10.0,0,0,0,0,0,0,1994-2003
327,13,25,4.5,Brantley,Georgia,GA,42,"frontier status, population size, poverty, age",53,15491,8134,24778,35,9,66,15.9,12.5,16.4,25.7,24.4,32.4,63.3,55.8,63.2,10.0,9.2,13.3,1.0,1.0,2.1,94.7,63.9,97.6,4.3,0.3,35.4,0.0,0.1,2.6,0.1,0.1,1.5,1.2,1.2,46.9,2816.0,401.0,537.0,934,797,1,64.0,1,22.0,0,11.0,0,0,0,0,0,0,1994-2003
328,13,27,10.4,Brooks,Georgia,GA,76,"frontier status, population size, poverty, age, population density",38,16327,9226,23786,33,24,42,20.1,16.7,23.3,26.5,24.8,29.5,59.4,56.1,60.6,12.1,11.1,14.3,2.0,1.6,2.6,60.9,48.3,91.8,38.1,4.4,50.9,0.1,0.0,2.0,0.4,0.2,0.7,3.9,0.9,12.1,3430.0,373.0,560.0,974,842,0,69.0,1,29.0,1,13.0,0,0,0,0,0,0,1994-2003
329,13,29,4.7,Bryan,Georgia,GA,39,"frontier status, population size, poverty, age",51,28549,8613,28411,65,10,86,10.0,9.2,13.1,28.4,22.9,30.7,64.5,57.9,65.0,6.3,8.0,13.4,0.8,0.9,2.4,82.2,75.1,98.4,15.0,0.2,23.3,0.4,0.2,1.1,1.1,0.1,1.1,2.4,0.8,14.5,3720.0,541.0,748.0,1663,1505,0,61.0,1,32.0,1,14.0,0,0,0,0,0,0,1994-2003
330,13,31,7.9,Bulloch,Georgia,GA,53,"frontier status, population size, poverty, age, population density",27,61454,27274,46428,90,70,154,18.9,17.3,25.8,27.0,22.6,28.8,63.9,58.6,64.3,8.0,8.7,12.9,1.1,1.1,1.8,69.5,43.5,98.3,28.6,0.6,55.7,0.2,0.1,0.4,1.2,0.3,1.4,2.4,0.5,10.1,7290.0,1322.0,1714.0,3688,4115,1,75.0,1,62.0,1,23.0,0,0,0,0,0,0,1999-2003
331,13,33,11.1,Burke,Georgia,GA,68,"frontier status, population size, poverty, age, population density",34,23299,8909,23299,28,27,35,21.7,17.0,28.4,31.3,24.1,31.3,58.4,57.5,63.1,9.2,9.9,12.7,1.0,1.0,2.0,48.0,36.4,99.2,50.9,0.3,62.7,0.2,0.0,0.7,0.4,0.0,0.5,1.7,0.6,5.7,4869.0,784.0,1035.0,1302,1185,0,45.0,1,37.0,1,13.0,0,0,0,0,0,0,1994-2003
332,13,35,3.9,Butts,Georgia,GA,41,"frontier status, population size, poverty, age",47,21045,6602,24509,113,20,1362,12.5,12.5,17.5,26.2,21.8,25.9,62.9,56.1,64.1,9.8,10.0,16.0,1.2,1.2,3.3,73.9,59.0,98.4,24.5,0.6,40.2,0.5,0.1,0.5,0.4,0.1,1.8,2.0,0.7,6.5,4169.0,571.0,617.0,1259,1066,1,27.0,1,36.0,1,17.0,0,0,0,0,0,0,1994-2003
333,13,39,5.9,Camden,Georgia,GA,29,"frontier status, population size, poverty, age",37,45759,28447,55936,73,40,141,10.8,9.5,12.9,32.3,23.7,32.3,60.5,58.8,64.1,6.4,7.3,12.0,0.8,0.8,2.1,75.6,80.7,98.5,20.6,0.4,17.3,0.7,0.1,1.1,1.4,0.2,2.2,3.2,0.8,19.2,4499.0,1017.0,1088.0,2526,2347,0,99.0,1,31.0,1,11.0,0,0,0,0,0,0,1999-2003
